,category,frequency,avg_rating,avg_price,avg_num_reviews,cluster_assignment,TSNE_X_coord,TSNE_Y_coord
92,Hydraulics,54,4.305555555555555,46.40166666666666,80.05555555555556,20,-6.09081,-2.3797429
93,Pneumatics & Plumbing,54,4.305555555555555,46.40166666666666,80.05555555555556,24,-5.3159337,3.1873229
94,Kitchen & Bath Fixtures,54,4.496296296296297,113.412037037037,632.574074074074,11,-5.440227,6.123026
95,Plus-Size,54,4.096296296296296,34.929722222222225,389.9814814814815,1,-3.5051415,-1.6810255
96,Skates,52,4.517307692307693,55.14538461538461,226.55769230769232,3,7.8912897,-2.5858865
97,Fasteners,52,4.590384615384616,17.70173076923077,131.46153846153845,20,-0.22664864,-4.730518
98,Skateboards & Scooters,51,4.507843137254902,52.912941176470575,230.98039215686276,14,2.0558212,-8.742112
99,Material Handling Products,50,4.460000000000001,102.387,145.56,7,1.0548601,-3.1677659
100,Computer Accessories & Peripherals,50,4.472,17.8744,10376.42,14,6.470005,-6.2903366
101,Remote & App Controlled Vehicles & Parts,49,4.353061224489796,23.29724489795918,110.6122448979592,14,4.8769073,-7.119111
102,Outdoor Clothing,48,4.308333333333334,49.51072916666667,279.2083333333333,23,-5.8094945,-0.8008446
103,Shooting,48,4.541666666666667,52.653020833333336,635.2708333333334,1,8.074405,-4.008384
104,Audio & Video Accessories,48,4.422916666666667,25.11895833333334,1016.8541666666666,14,5.767617,-7.255253
105,Parts & Accessories,47,4.465957446808511,53.13989361702127,325.7659574468085,7,1.1243529,-4.0067377
106,Power Transmission Products,47,4.53191489361702,46.46999999999999,17.72340425531915,24,0.09126453,-9.23699
107,Spices & Seasonings,47,4.391489361702127,24.03989361702128,243.80851063829783,10,-2.894765,8.192794
108,Baby Girls,47,4.504255319148936,20.44808510638298,424.8510638297872,3,4.563183,2.8854244
109,Herbs,47,4.391489361702127,24.03989361702128,243.80851063829783,23,-7.9268947,3.8502893
110,Safety & Security,47,4.334042553191489,62.01521276595744,765.5744680851063,7,-1.5639933,-6.1875224
111,Wheels & Tires,46,4.476086956521739,98.44880434782606,175.41304347826087,9,0.83504516,-7.343224
112,Boating & Sailing,46,4.541304347826086,64.46021739130433,105.21739130434784,12,2.0685942,7.7418165
113,Hair Care,45,4.4,15.935888888888892,2942.6222222222223,0,-2.5526574,5.03745
114,Airsoft & Paintball,45,4.051111111111111,33.89433333333334,176.17777777777778,3,-3.6803684,-8.105896
115,Cell Phones & Accessories,44,4.352272727272728,24.685454545454547,5235.409090909091,14,4.601317,-8.125449
116,Painting,43,4.5813953488372094,21.446976744186045,380.4186046511628,21,-1.6191907,3.07309
117,Drawing & Art Supplies,43,4.5813953488372094,21.446976744186045,380.4186046511628,18,3.845505,1.2717923
118,Food Service Equipment & Supplies,43,4.32093023255814,87.95825581395349,588.7441860465116,16,-0.6877177,9.245723
119,Canned,43,4.2372093023255815,33.399069767441866,440.3953488372093,6,2.2077413,3.486691
120,Work & Safety,42,4.211904761904761,44.06321428571429,831.3333333333334,7,-1.672866,-6.1451426
121,Body & Trim,42,4.392857142857143,46.880833333333335,188.4047619047619,7,1.7600858,-3.7047353
122,Uniforms,42,4.230952380952381,43.0675,818.7380952380952,4,3.3268547,-2.6845543
123,Golf,42,4.5095238095238095,86.53071428571428,327.54761904761904,15,4.7649665,-10.467519
124,Janitorial & Sanitation Supplies,41,4.446341463414634,56.41682926829267,957.2439024390244,5,-3.6370077,4.4342074
125,Boating,41,4.54390243902439,58.46768292682927,104.7560975609756,12,2.026186,7.7033668
126,Engine Parts,41,4.5634146341463415,51.73134146341462,37.41463414634146,9,-1.441182,-8.389038
127,Office Electronics,41,4.251219512195122,113.12451219512197,416.8536585365854,13,3.5615191,1.720385
128,Patio Furniture & Accessories,41,4.419512195121951,123.18487804878048,426.8536585365854,23,-5.812854,-0.787943
129,Winter Sports,41,4.35609756097561,53.439146341463406,441.780487804878,15,-4.9710574,1.759333
130,Remote & App Controlled Vehicle Parts,40,4.3625,20.519875000000003,44.2,14,4.8630247,-7.1176505
131,Heating,40,4.305,116.45,438.9,24,-7.0053344,0.9626826
132,Fittings,40,4.334999999999999,29.515625,49.125,1,-0.6741241,-2.7175643
133,Guitar & Bass Accessories,40,4.5075,30.215375,309.275,22,1.4574898,-11.105275
134,Skin Care,39,4.48974358974359,18.01346153846154,2442.333333333333,5,-2.6596498,5.0585556
135,Lingerie,39,4.207692307692308,21.18423076923077,1650.7948717948718,0,5.3576784,-0.9422179
136,Cooling & Air Quality,39,4.3128205128205135,118.7694871794872,448.5384615384616,24,-6.6498313,0.08003382
137,Sleep & Lounge,39,4.282051282051281,22.68435897435897,1635.5641025641023,17,-5.063118,-0.90345615
138,Switches & Relays,38,4.38421052631579,48.17473684210526,21.473684210526315,7,-2.4011593,-5.9504576
139,Bakeware,38,4.423684210526315,20.62118421052632,387.0263157894737,16,-1.9583209,9.305498
140,Raw Materials,37,4.7,39.82445945945946,38.51351351351352,7,0.6994431,-3.1345725
141,Protective Gear,37,4.394594594594595,48.64432432432433,285.1621621621622,4,2.8350213,-3.2361012
142,OTC Medications & Treatments,37,4.583783783783784,17.423243243243245,1150.5135135135135,5,-0.0087627005,4.949319
143,Jarred & Packaged Foods,37,4.18108108108108,34.375,101.56756756756756,6,2.3286395,3.5159304
144,Interior Accessories,36,4.319444444444445,37.21097222222222,441.52777777777777,13,0.34614795,1.0096905
145,Shirts,36,4.313888888888888,30.16263888888889,635.1111111111111,1,4.022824,-2.1315236
146,Costumes & Accessories,36,4.252777777777778,19.67875,344.3888888888889,0,2.7860303,-2.402902
147,Fuel System,36,4.316666666666666,54.68111111111111,43.55555555555556,24,-8.277624,0.5588659
148,Breads & Bakery,36,4.35,29.48513888888889,434.8611111111111,8,-2.4526927,10.2201185
149,Engine Cooling & Climate Control,35,4.394285714285715,59.86085714285715,207.22857142857143,24,-2.41962,-8.834496
150,Bath,35,4.3514285714285705,27.93771428571428,1316.057142857143,11,-4.6678553,5.8592734
151,Snack Foods,34,4.364705882352941,24.15529411764706,347.47058823529414,8,-1.2473367,9.246511
152,Shave & Hair Removal,34,4.323529411764706,25.176911764705885,1051.8529411764705,11,-3.2713954,5.0760884
153,Baseball,34,4.314705882352941,63.03088235294116,262.47058823529414,3,-4.8097677,-7.2124486
154,Preschool,34,4.644117647058824,35.74985294117647,1800.3529411764705,3,5.307263,2.7810307
155,Surf,33,4.381818181818182,69.17999999999999,689.6666666666666,12,1.9028654,7.592326
156,Big & Tall,33,4.260606060606061,42.289393939393946,303.6363636363636,15,0.748635,-4.031254
157,Personal Protective Equipment,33,4.281818181818182,68.00818181818181,639.9090909090909,4,2.6931877,-3.102808
158,Skate & Street,33,4.381818181818182,69.17999999999999,689.6666666666666,3,7.9422946,-2.5920064
159,Outdoor Décor,32,4.340624999999999,64.11859375,307.21875,23,-5.824019,-0.7860497
160,Small Appliances,32,4.04375,126.48546875,770.5625,19,3.6649575,5.1895585
161,Paint,32,4.309375,25.921875,497.53125,21,-1.6439993,3.0805488
162,Shorts,32,4.384375,27.348750000000003,259.34375,1,4.8524837,-1.9091383
163,Shocks,32,4.5625,80.07078125000001,39.65625,6,2.8150384,3.4911642
164,Wall Treatments & Supplies,32,4.309375,25.921875,497.53125,13,-0.4307372,0.6558444
165,Professional Dental Supplies,32,4.115625,75.61609375,16.40625,18,-6.894131,5.524211
166,Foot,31,4.551612903225807,15.11451612903226,1495.1612903225807,4,0.78459895,-1.5787758
167,Hand & Nail Care,31,4.551612903225807,15.11451612903226,1495.1612903225807,18,2.386747,1.3401252
168,Hunting,31,4.461290322580645,59.86983870967743,175.70967741935485,15,3.3997717,8.528281
169,Bathroom Fixtures,30,4.48,143.00516666666664,286.8333333333333,11,-5.441067,5.9448795
170,Struts & Suspension,30,4.5600000000000005,83.53283333333334,40.23333333333333,20,0.5186666,-6.735119
171,Grills & Outdoor Cooking,30,4.453333333333333,36.29166666666666,407.4666666666666,16,-7.543632,7.7193456
172,Produce,30,4.320000000000001,26.043666666666663,315.8,1,-2.0509217,-1.8274639
173,Rough Plumbing,30,4.416666666666666,57.00299999999999,167.0,6,3.1777787,3.7838721
174,Adhesives,29,4.544827586206897,45.25241379310346,277.3793103448276,7,-0.9171489,1.5695132
175,Power Tools,29,4.393103448275863,146.71965517241378,627.2758620689655,24,-0.4190406,-8.8259735
176,Sports & Outdoor Play,29,4.313793103448276,40.57810344827587,812.6206896551724,23,-5.0001707,-1.4180902
177,Lab Instruments & Equipment,29,4.393103448275863,93.65448275862067,92.65517241379312,7,1.3901358,4.9802384
178,Car Electronics,29,4.286206896551724,59.1941379310345,202.68965517241375,9,1.8895698,-8.544185
179,Drums & Percussion,29,4.103448275862069,115.25379310344825,39.03448275862069,22,-2.628825,-10.01755
180,Parts & Components,29,4.441379310344828,42.48810344827586,215.20689655172413,7,0.52420527,-4.065185
181,Filters,28,4.557142857142857,28.21678571428572,350.9642857142857,1,-3.7630997,2.3105028
182,Skateboarding,28,4.453571428571428,40.79607142857144,215.53571428571428,3,7.916141,-2.576843
183,Live Sound & Stage,28,4.346428571428572,47.176428571428566,301.0357142857143,22,0.24961235,-7.703748
184,Sports Nutrition,28,4.260714285714285,33.02053571428572,1934.9642857142856,15,1.8279715,5.895237
185,Oils & Fluids,28,4.503571428571428,37.69214285714286,120.0,5,-7.716976,1.7773736
186,Juniors,28,4.414285714285715,36.67321428571428,122.07142857142856,1,-2.8652833,-0.8387475
187,Baby Boys,28,4.546428571428572,21.210714285714285,452.9285714285714,3,5.3556595,2.7779562
188,Serveware,27,4.414814814814815,33.123703703703704,410.5185185185185,16,-0.4572736,8.853912
189,Pants,27,4.277777777777778,42.56333333333334,137.66666666666666,4,4.3561363,-1.9896741
190,Soccer,27,4.448148148148149,33.970740740740744,1432.111111111111,23,-4.9992676,-5.458699
191,Bathroom Accessories,27,4.351851851851852,18.448703703703707,801.3333333333334,11,-5.4048676,5.922673
192,Cutting Tools,27,4.425925925925926,24.944814814814816,74.44444444444444,18,1.1075686,-2.6681626
193,Brake System,27,4.485185185185185,62.16777777777778,53.77777777777778,9,-0.11988103,-7.225855
194,Socks,27,4.522222222222222,15.954074074074072,517.5555555555555,4,2.8348243,-1.111517
195,Abrasive & Finishing Products,27,4.344444444444444,20.69537037037037,46.629629629629626,18,0.9730459,2.5031412
196,Recording Equipment,26,4.35,114.14288461538462,158.80769230769232,7,3.8977747,-6.594634
197,Light & Lighting Accessories,26,4.188461538461539,22.17538461538461,276.4230769230769,21,-1.572107,-0.4693289
198,Home Audio & Theater,26,4.273076923076923,155.41884615384618,1978.8076923076924,13,0.19212788,1.7629216
199,Cutlery & Knife Accessories,26,4.423076923076923,52.81153846153846,785.1538461538462,16,1.0372136,11.063996
200,Gun Accessories,26,4.6038461538461535,43.6725,856.3846153846154,15,8.936918,-4.4193697
201,Beverages,26,4.507692307692308,28.96980769230769,950.9615384615385,1,-0.42423382,6.0662336
202,Maintenance & Storage,26,4.6038461538461535,43.6725,856.3846153846154,2,3.4174306,-0.22753386
203,Supplements,26,4.492307692307692,34.65038461538462,728.6153846153846,5,-0.9345511,6.6238575
204,Gaskets,26,4.330769230769231,16.746538461538464,57.69230769230769,24,-7.913431,0.701373
205,Towing Products & Winches,26,4.415384615384616,77.24288461538461,144.84615384615384,20,0.22085452,-5.6747994
206,Sealants & Lubricants,25,4.5680000000000005,50.416,260.36,5,0.19350225,2.736933
207,Industrial Hardware,25,4.448,23.3488,200.44,18,-2.4281404,-8.000612
208,Education & Crafts,25,4.367999999999999,36.7504,633.76,18,1.285286,-2.5361326
209,Wind & Woodwind Accessories,25,4.024,31.8006,39.92,22,1.02165,-10.941689
210,Drum & Percussion Accessories,25,4.712,42.1452,172.84,22,-2.5874834,-10.009674
211,Candles & Holders,25,4.476,21.2682,763.0,21,-6.3793354,1.7439071
212,Gloves,24,4.408333333333334,26.41166666666666,364.2916666666667,4,3.7285538,-2.561545
213,Glassware & Labware,24,4.4125000000000005,49.87041666666667,241.16666666666663,13,1.1491237,4.6736836
214,Cookware,24,4.541666666666667,43.51583333333334,1080.4583333333333,16,-0.9497726,9.0577135
215,Occupational Health & Safety Products,24,4.3375,54.05125,387.6666666666667,5,-1.7481176,-6.2070975
216,Transmission & Drive Train,24,4.308333333333334,56.48833333333332,55.875,9,1.691878,-7.3114448
217,Appliances,24,4.154166666666667,36.51770833333333,119.70833333333331,7,-6.6913934,7.3034854
218,Shoe,24,4.5875,20.012083333333333,272.75,4,2.6295812,-1.9583737
219,Jewelry & Watch Accessories,24,4.5875,20.012083333333333,272.75,0,6.7459397,-2.6567538
220,Body,24,4.520833333333333,30.093125,2325.25,1,2.6261091,-3.3355775
221,Pools,23,4.2,71.38847826086956,626.6521739130435,12,1.0416174,7.2782903
222,Sewing Notions & Supplies,23,4.317391304347826,13.978695652173917,345.17391304347825,0,1.9143332,-0.49764088
223,Hot Tubs & Supplies,23,4.2,71.38847826086956,626.6521739130435,11,-6.039379,3.748626
224,Horses,23,4.443478260869566,39.9608695652174,99.34782608695652,1,2.724776,-4.8487887
225,Office Furniture & Accessories,23,4.360869565217391,143.03391304347824,378.6521739130435,13,3.4865603,1.7069786
226,RV Parts & Accessories,23,4.534782608695652,50.377173913043485,1327.4782608695652,9,2.1247277,-7.1355033
227,Coffee,23,4.504347826086956,82.1408695652174,1059.8260869565215,10,-5.0806384,8.433541
228,Belts,23,4.547826086956522,27.829130434782616,122.17391304347828,1,-0.19159065,-3.9657214
229,Meat & Seafood,23,4.208695652173914,68.79173913043478,242.30434782608697,16,-0.7459308,11.441962
230,Mobility Aids & Equipment,23,4.369565217391305,48.62717391304348,561.7826086956521,7,1.9402074,-4.1315246
231,Tennis & Racquet Sports,23,4.0434782608695645,48.83521739130435,180.1304347826087,3,7.4779644,-2.9836328
232,Vacuums & Floor Care,22,4.504545454545455,65.73545454545454,743.7727272727273,13,-2.176876,2.4596858
233,Dimensional Measurement,22,4.55,87.60227272727275,52.18181818181818,7,-2.8062627,-4.0743113
234,Desk Accessories & Workspace Organizers,22,4.422727272727273,37.67795454545455,2444.954545454545,13,3.6341007,1.5919085
235,Cheese & Eggs,22,4.286363636363635,32.12590909090909,373.3636363636364,8,-2.5127969,11.038619
236,Intimates,22,4.054545454545455,14.854545454545455,754.1363636363636,1,-2.3513129,-2.4627502
237,Dairy,22,4.286363636363635,32.12590909090909,373.3636363636364,8,-3.5623188,8.91497
238,Beading & Jewelry Making,22,4.363636363636363,33.1884090909091,343.3636363636364,0,6.777462,-2.564011
239,Writing & Correction Supplies,22,4.5590909090909095,15.490909090909094,1371.9545454545455,18,4.296582,1.1436838
240,Climbing,21,4.195238095238095,46.47380952380953,377.3809523809524,20,0.26088497,-5.609723
241,Baby Care,21,4.576190476190477,20.473333333333336,1071.904761904762,5,3.5701141,3.0872033
242,Saw Blades,21,4.538095238095237,47.30214285714286,317.95238095238096,15,4.8931303,1.7478176
243,Luggage & Travel Gear,21,4.438095238095237,34.44571428571428,1276.6666666666667,2,4.4073677,-0.42234775
244,Athletic,21,4.419047619047619,75.14285714285714,553.8095238095239,1,1.4325631,-4.0733256
245,Paper,21,4.414285714285715,36.19380952380952,370.9047619047619,1,0.58339417,-0.57359314
246,Equestrian Sports,21,4.409523809523809,49.65309523809523,33.23809523809524,15,2.787952,-4.8021193
247,Other Team Sports,21,4.285714285714287,61.06928571428571,107.85714285714286,15,5.9580517,-3.0219445
248,Bearings & Seals,20,4.484999999999999,31.793,19.25,7,0.29740825,2.701154
249,Lighting & Studio,20,4.494999999999999,83.0695,345.95,21,-1.1121553,0.19534016
250,Candy & Chocolate,20,4.4350000000000005,60.571000000000005,859.4,10,-4.3979836,9.369957
251,Household Cleaning,20,4.325,17.334750000000003,573.55,13,-1.5344976,2.295348
252,Metals & Alloys,20,4.765,45.438,23.05,7,1.5288258,-6.1026225
253,Feeding,20,4.595,24.921,1372.5,5,-1.4477232,6.967843
254,More Systems,20,4.38,66.8375,1130.75,1,-4.0652957,-3.5541773
255,Sets,20,4.345,39.6605,674.45,1,-2.7394269,-1.0784215
256,Fish & Aquatic Pets,19,4.194736842105263,16.23684210526316,257.63157894736844,12,1.4354641,7.905705
257,Cables & Interconnects,19,4.705263157894738,19.225789473684213,6082.8421052631575,7,1.0359982,-5.8313155
258,Sauces,19,4.315789473684212,36.78,299.89473684210526,8,-2.3608003,8.860842
259,Gravies & Marinades,19,4.315789473684212,36.78,299.89473684210526,5,-1.4535315,2.0051255
260,Portable Audio & Video,19,4.178947368421053,32.30105263157895,1253.157894736842,14,5.6968794,-7.244618
261,Mens,19,4.331578947368421,18.78078947368421,960.9473684210526,1,-4.407826,-2.7194293
262,Mowers & Outdoor Power Tools,19,4.4105263157894745,38.20789473684211,660.9473684210526,23,-9.135319,2.8494914
263,Microphones,19,4.321052631578947,35.80500000000001,505.5263157894737,22,3.4711237,-7.026047
264,Trim,19,4.368421052631578,45.63631578947368,196.73684210526315,1,-0.54761285,1.4578656
265,Sexual Wellness,19,4.131578947368421,22.11894736842105,165.6315789473684,5,-0.6822553,5.739077
266,Welding & Soldering,18,4.444444444444445,38.52861111111111,127.94444444444444,24,-2.9837956,-7.467186
267,Oral Care,18,4.377777777777777,27.88527777777778,1060.0555555555557,5,-1.5199481,5.380567
268,Pulling & Lifting,18,4.611111111111111,87.8875,113.11111111111111,20,0.08112082,-5.472249
269,Baby Bedding,18,4.411111111111112,26.18527777777778,773.8333333333334,17,-4.9737506,-1.0091714
270,Power Plant & Driveline Systems,18,4.388888888888889,18.436111111111117,53.0,24,-0.051987313,-9.100522
271,Industrial Power Tools,18,4.444444444444445,38.52861111111111,127.94444444444444,24,-2.2999623,-8.059721
272,Dried Fruits & Vegetables,18,4.45,30.17694444444444,92.0,19,-0.7638507,8.140529
273,Computer Components,18,4.405555555555555,118.49055555555556,2427.0,14,6.459117,-6.174932
274,Lab Supplies & Consumables,18,4.344444444444445,22.959444444444443,77.66666666666667,18,1.3754195,4.9804797
275,Football,18,4.4833333333333325,53.45166666666667,344.77777777777777,15,-4.001678,-6.2489557
276,Jackets & Coats,18,4.522222222222222,69.93666666666667,302.94444444444446,4,4.901351,-1.7735002
277,Health Supplies,18,4.377777777777778,44.47444444444445,1039.2222222222222,5,0.25732535,5.348
278,Scrapbooking,18,4.511111111111111,17.01861111111111,473.72222222222223,2,4.144608,0.33235887
279,Body & Frame Parts,18,4.2444444444444445,104.31777777777776,20.88888888888889,7,2.1894658,-3.6446028
